offer-sku,quantity,warehouse-code,update-delete
970160506,0
974250500,0
2910113576,0
2910112503,0
970743521,0
970110221,0
2274500000,0
239965000,0
2370200000,17
374043546,0
372873206,0
2507190505,0
199102712,0
374040500,0
266840500,0
991829003,0
2314500000,0
2910126557,0
374545506,0
2370400000,2
2914527503,0
371060541,0
113960755,0
990573029,0
378180500,0
374070521,0
199111790,0
970113006,0
147490399,0
2910059576,1
377050502,0
378703505,0
378452547,0
996100506,0
373551517,0
2314400000,0
7731618000,0
2919091598,0
378200502,0
2910146572,0
2507210546,0
992419000,0
2918804585,0
199132733,0
2711030511,0
374030550,0
992418000,0
2919016554,0
140540565,0
2802701899,0
234580000,0
974200421,0
2910132568,8
140590506,0
147430335,0
2514102590,1
372820002,0
2910049503,0
193992718,0
113930700,0
2508210585,0
114990384,0
374083505,0
198652375,0
2814104589,0
990702229,0
113972718,0
2915556568,0
110242807,0
147413387,0
2807205552,0
973133542,0
377035507,0
2910124572,0
190160805,0
2274300000,0
2311314000,0
374008557,0
2516319593,0
2914507503,0
2518220533,0
2919093591,0
110340846,0
2916901592,0
970452137,0
996106333,0
970115021,0
378002506,0
970583500,0
992189001,0
374048502,0
2270100000,0
994940921,0
970120021,0
113910719,0
266240560,0
2919904516,0
193962719,0
2275100000,0
974010521,0
2509310521,0
2910124595,0
379600554,0
2910339585,0
374543508,0
378651500,0
2231500000,0
193980761,0
7730012000,0
379800006,0
119151712,0
378283529,0
2274100000,0
2777714502,0
2814304531,0
2270900000,0
2231300000,1
140512545,0
378602500,0
119171733,0
119142796,0
2274400000,0
198640384,0
114980375,0
374035550,0
373162506,0
971757022,0
194000700,0
372980000,0
2916911555,0
2314314000,0
2515103524,0
970792134,0
110392834,0
110270834,0
2817000520,0
2919005521,0
2919926576,0
374005501,0
193930700,0
2231200030,0
374010502,0
970523557,0
970783164,0
2910114568,0
2919023585,0
7730016000,0
8151900000,0
2311100000,116
114962374,0
970264306,0
2910238552,0
119161790,0
113900755,0
2711130511,0
379670549,0
377105546,0
110380838,0
114952379,0
2370100000,0
970713521,0
373250558,0
2231300000,1
QU-7,0
PH186,158
SV200,213
SV100,97
GC40BL/02,51
239978005,0
AMVL001,37
730070402,0
981763,29
AMVL006,22
AMVL002,14
